BypassRatio,SpecificThrust,TSFC,ThermalEff,PropEff,OverallEff,CoreMach,BypassMach
3.80646464646465,1131.11217666432,1.98241026216105e-05,0.458742165170772,0.612719891305147,0.281080449580523,1.40804373741125,1.33373474534411
3.85959595959596,1134.58403711236,1.97634402858482e-05,0.457698865576893,0.61600153564555,0.281943204058593,1.39729331129204,1.33373474534411
3.91272727272727,1138.00821119026,1.97039737026975e-05,0.456649216017685,0.619280836566207,0.282794108512734,1.3864559405679,1.33373474534411
3.96585858585859,1141.3835264715,1.96457048368892e-05,0.455593137755389,0.622557383092547,0.283632871595917,1.37552956842004,1.33373474534411
4.0189898989899,1144.7087634141,1.95886365016278e-05,0.454530550745083,0.625830738520584,0.284459190252963,1.36451205499798,1.33373474534411
4.07212121212121,1147.98265267844,1.95327723937547e-05,0.453461373607431,0.629100438664874,0.285272749054011,1.35340117264308,1.33373474534411
4.12525252525253,1151.20387224479,1.94781171323047e-05,0.452385523600764,0.632365989966348,0.286073219478242,1.34219460075271,1.33373474534411
4.17838383838384,1154.37104431215,1.94246763007713e-05,0.451302916592454,0.63562686744673,0.286860259143234,1.33088992025154,1.33373474534411
4.23151515151515,1157.48273195748,1.93724564934334e-05,0.450213467029558,0.638882512494702,0.287633510974794,1.31948460763238,1.33373474534411
4.28464646464646,1160.53743553247,1.93214653661376e-05,0.449117087908722,0.642132330467356,0.28839260231154,1.30797602852509,1.33373474534411
4.33777777777778,1163.5335887718,1.92717116919815e-05,0.448013690745311,0.6453756880885,0.289137143937824,1.29636143074679,1.33373474534411
4.39090909090909,1166.46955458439,1.92232054223963e-05,0.446903185541754,0.648611910623245,0.289866729037852,1.28463793678167,1.33373474534411
4.4440404040404,1169.34362049514,1.91759577541904e-05,0.445785480755064,0.651840278805817,0.290580932062966,1.27280253563169,1.33373474534411
4.49717171717172,1172.15399370107,1.9129981203191e-05,0.444660483263525,0.655060025494709,0.291279307503094,1.26085207397288,1.33373474534411
4.55030303030303,1174.89879570102,1.90852896852002e-05,0.443528098332514,0.65827033202607,0.291961388552236,1.24878324654347,1.33373474534411
4.60343434343434,1177.57605645294,1.904189860508e-05,0.442388229579426,0.66147032423252,0.292626685656554,1.23659258568058,1.33373474534411
4.65656565656566,1180.18370800684,1.89998249548932e-05,0.441240778937684,0.664659068090326,0.293274684932171,1.22427644991154,1.33373474534411
4.70969696969697,1182.71957755455,1.89590874221514e-05,0.440085646619801,0.667835564952986,0.293904846438035,1.21183101149311,1.33373474534411
4.76282828282828,1185.18137982939,1.89197065093738e-05,0.438922731079461,0.670998746323596,0.294516602287247,1.19925224277777,1.33373474534411
4.8159595959596,1187.56670877968,1.88817046663328e-05,0.437751928972601,0.674147468111803,0.295109354577937,1.18653590126892,1.33373474534411
4.86909090909091,1189.87302842923,1.8845106436565e-05,0.436573135117448,0.67728050431356,0.295682473122097,1.17367751320774,1.33373474534411
4.92222222222222,1192.09766282526,1.88099386199648e-05,0.43538624245349,0.680396540042949,0.296235292947655,1.16067235551125,1.33373474534411
4.97535353535354,1194.23778495966,1.8776230453556e-05,0.434191141999338,0.68349416383501,0.296767111545406,1.14751543585456,1.33373474534411
5.02848484848485,1196.2904045319,1.87440138128674e-05,0.432987722809453,0.686571859126238,0.297277185828123,1.13420147065874,1.33373474534411
5.08161616161616,1198.25235440195,1.87133234367299e-05,0.431775871929698,0.68962799480509,0.297764728764097,1.12072486070853,1.33373474534411
5.13474747474747,1200.12027555677,1.86841971787736e-05,0.430555474351672,0.692660814707823,0.298228905641342,1.10707966408049,1.33373474534411
5.18787878787879,1201.89060038587,1.86566762894623e-05,0.429326412965799,0.695668425914818,0.298668829911573,1.09325956600949,1.33373474534411
5.2410101010101,1203.55953402669,1.86308057331625e-05,0.428088568513123,0.698648785678516,0.299083558554548,1.07925784525969,1.33373474534411
5.29414141414141,1205.12303349973,1.86066345455439e-05,0.426841819535768,0.701599686785332,0.299472086893176,1.06506733649075,1.33373474534411
5.34727272727273,1206.57678430397,1.85842162375782e-05,0.425586042326025,0.704518741119321,0.299833342777485,1.05068038802087,1.33373474534411
5.40040404040404,1207.91617408316,1.85636092535698e-05,0.424321110874016,0.707403361153638,0.300166180040724,1.03608881427872,1.33373474534411
5.45353535353535,1209.13626290113,1.85448774920915e-05,0.423046896813886,0.710250739045111,0.300469371112803,1.02128384210458,1.33373474534411
5.50666666666667,1210.23174957548,1.85280909004514e-05,0.42176326936849,0.713057822945409,0.300741598654234,1.00625604989912,1.33373474534411
5.55979797979798,1211.19693340979,1.85133261554917e-05,0.420470095292502,0.71582129006641,0.300981446046625,0.990995298419682,1.33373474534411
5.61292929292929,1212.02567053004,1.85006674462107e-05,0.419167238813912,0.718537515943672,0.301187386542316,0.97549065177832,1.33373474534411
5.66606060606061,1212.71132386313,1.84902073770671e-05,0.417854561573851,0.721202539225632,0.301357770834075,0.959730286890639,1.33373474534411
5.71919191919192,1213.24670558571,1.84820480150586e-05,0.416531922564688,0.723812021170756,0.301490812753688,0.94370138924192,1.33373474534411
5.77232323232323,1213.62401060727,1.84763021090252e-05,0.415199178066334,0.726361198851819,0.301584572742553,0.927390032355155,1.33373474534411
5.82545454545455,1213.83473931553,1.84730945164669e-05,0.413856181580714,0.728844830834431,0.301636938653979,0.91078103773329,1.33373474534411
5.87858585858586,1213.86960738264,1.8472563881961e-05,0.412502783764314,0.731257133800214,0.301645603340101,0.893857811264136,1.33373474534411
5.93171717171717,1213.7184398759,1.84748646226711e-05,0.41113883235876,0.733591708202574,0.301608038338474,0.876602151064423,1.33373474534411
5.98484848484848,1213.37004619412,1.84801692913716e-05,0.40976417211936,0.735841450545457,0.301521462793868,0.858994020420803,1.33373474534411
6.0379797979798,1212.81207140031,1.84886714071512e-05,0.408378644741524,0.73799844922183,0.301382806514558,0.841011277750714,1.33373474534411
6.09111111111111,1212.03081825777,1.85005888703218e-05,0.406982088785003,0.740053859980926,0.301188665748442,0.822629353199373,1.33373474534411
