rc,f_b_nonAB,f_ab_AB,f_total,I_nonAB,I_AB,TSFC_nonAB,TSFC_AB,eta_th_nonAB,eta_th_AB,eta_p_nonAB,eta_p_AB,eta_0_nonAB,eta_0_AB,AR_nonAB,AR_AB
20.7474747474747,0.0183537482823889,0.0307302017714512,0.04908395005384,626.023580170999,1095.58913993215,2.93179823631811e-05,4.48014207742875e-05,0.652384251604952,0.529172925636968,0.643873027816767,0.519455534417228,0.420052623380856,0.27488180488588,3.0015395068598,2.94524389918928
21.3333333333333,0.0181217193631855,0.0309231893716726,0.049044908734858,622.448272598736,1095.5141854205,2.91136149957118e-05,4.47688486261204e-05,0.655737508670796,0.52956140365464,0.645077092428248,0.51945212917492,0.4230012454895,0.275081798657262,3.00139988162574,2.94510721642057
21.9191919191919,0.0178941982891237,0.0311124276193605,0.0490066259084842,618.879256502476,1095.36318626898,2.8913876335508e-05,4.47400702550635e-05,0.659031139844623,0.529886076031106,0.646287156685084,0.519467774866514,0.425923361537111,0.275258740848627,3.00051269777631,2.94423872926378
22.5050505050505,0.0176709804227681,0.0312980867195382,0.0489690671423063,615.31742739125,1095.14058216638,2.87184786845505e-05,4.4714868519836e-05,0.662269479096221,0.530150439302025,0.64750273859887,0.519501369681783,0.42882130140525,0.275413879354801,2.99892244145423,2.94268198701958
23.0909090909091,0.0174518754569283,0.0314803249581991,0.0489322004151274,611.76353855432,1094.85041471132,2.8527158545881e-05,4.46930464268301e-05,0.665456528820927,0.530357693233612,0.648723416335455,0.519551913908628,0.431697232799445,0.275548354575688,2.9966704389609,2.9404774461913
23.6767676767677,0.0172367060758806,0.0316592898158215,0.0488959958917021,608.218220709125,1094.49637136158,2.83396739673208e-05,4.467442485065e-05,0.668595995391855,0.530510772481918,0.649948820553593,0.519618498432918,0.434553178631792,0.275663210999542,2.99379514399096,2.93766275157933
24.2626262626263,0.0170253067714504,0.0318351189520797,0.0488604257235301,604.681998709465,1094.0818235827,2.81558022361943e-05,4.46588405641646e-05,0.671691320229158,0.530612374186424,0.651178627855102,0.519700294786935,0.437391032249005,0.27575940728228,2.99033239278977,2.93427298598995
24.8484848484848,0.0168175227927631,0.0320079410793774,0.0488254638721405,601.155305800129,1093.60986008001,2.79753378711001e-05,4.46461445296118e-05,0.674745707050041,0.53066498210399,0.652412555165276,0.519796546506088,0.440212570823318,0.275837825049369,2.98631563147087,2.93034089270343
25.4343434343434,0.0166132092117951,0.0321778767400658,0.0487910859518609,597.638495815538,1093.0833158463,2.77980908661593e-05,4.46362004108402e-05,0.677762145852081,0.530670887786889,0.653650354895095,0.519906561595598,0.443019467170674,0.275899276608165,2.98177611908691,2.92589707421689
26.020202020202,0.0164122300896033,0.0323450389999236,0.0487572690895269,594.131853649024,1092.50479763399,2.76238851507507e-05,4.46288832736657e-05,0.680743434091907,0.530632209225565,0.654891810763175,0.520029705942773,0.445813300217591,0.275944511727335,2.97674310951453,2.9209701702561
26.6060606060606,0.0162144577303765,0.0325095340685915,0.048723991798968,590.635604262235,1091.87670636087,2.74525572338803e-05,4.46240784468798e-05,0.683692195447395,0.530550907308926,0.656136734176502,0.520165397537913,0.448595564302816,0.275974223614448,2.97124401476899,2.91558701761533
27.1919191919192,0.0160197720123419,0.0326714618560841,0.0486912338684259,587.149920457966,1091.20125687629,2.72839550073459e-05,4.46216805209802e-05,0.686610896490774,0.53042880039929,0.657384961086217,0.520313101389322,0.45136767747096,0.275989054201972,2.96530455199308,2.90977279402135
27.7777777777778,0.0158280597861323,0.0328309164731908,0.0486589762593232,583.674929602149,1090.48049544773,2.71179366859584e-05,4.46215924653881e-05,0.689501861549901,0.530267577273242,0.658636349248644,0.520472325036166,0.454130988891371,0.275989598834699,2.95894887605238,2.90355114791196
28.3636363636364,0.0156392143325432,0.0329879866824821,0.0486272010150252,580.21071945011,1089.71631527192,2.69543698664601e-05,4.46237248479582e-05,0.692367285993439,0.530068808641613,0.659890775833129,0.520642614578063,0.456886785515689,0.275976410437448,2.95219969940586,2.89694431576188
28.9494949494949,0.0154531348727169,0.0331427563057069,0.0485958911784238,576.757343207052,1088.910470269,2.6793130689572e-05,4.46279951430891e-05,0.69520924814109,0.529833957430248,0.66114813532765,0.520823551152662,0.45963629807102,0.27595000323009,2.94507840069785,2.88997322837108
29.5353535353535,0.0152697261247354,0.0332953045925932,0.0485650307173286,573.314823932058,1088.0645873797,2.66341030919252e-05,4.46343271168158e-05,0.698029719971075,0.529564387976816,0.662408337700848,0.521014747802869,0.462380706471828,0.275910856047122,2.93760512332828,2.88265760734539
30.1212121212121,0.0150888979013947,0.0334457065553943,0.048534604456789,569.883158377809,1087.1801775538,2.647717813656e-05,4.4642650278994e-05,0.700830576772917,0.529261374276838,0.663671306785482,0.521215846683929,0.465121144722105,0.275859415310802,2.92979886509652,2.87501605284101
30.7070707070707,0.0149105647446149,0.0335940332729647,0.0485045980175796,566.462320344046,1086.25864559116,2.63222534122991e-05,4.46528993941242e-05,0.70361360587305,0.528926107393483,0.664936978853674,0.5214265165678,0.467858705369565,0.27579609769995,2.92167755987641,2.86706612351026
31.2929292929293,0.0147346455925182,0.033740352167664,0.0484749977601822,563.052263611,1085.30129897408,2.61692324936607e-05,4.46650140435703e-05,0.706380514543627,0.528559702129999,0.666205301358631,0.52164645060829,0.470594443565402,0.275721292550689,2.91325815216157,2.85882440946928
31.8787878787879,0.014561063475701,0.03388472725798,0.048445790733681,559.652924509181,1084.30935581092,2.60180244541223e-05,4.46789382329453e-05,0.709132937190243,0.528163203050371,0.66747623182132,0.521875364335491,0.473329380776128,0.275635364020513,2.90455666521825,2.8503065990095
32.4646464646465,0.0143897452396551,0.0340272193894013,0.0484169646290563,556.264224173627,1083.28395199453,2.58685434265203e-05,4.46946200392902e-05,0.711872441901834,0.527737589922453,0.6687497368436,0.522112993852372,0.476064508188062,0.275538653042847,2.89558826349506,2.84152753968807
33.0505050505051,0.0142206212906569,0.0341678864457715,0.0483885077364285,552.886070523823,1082.22614766535,2.57207082051892e-05,4.47120112934023e-05,0.714600536435473,0.527283782648212,0.670025791231967,0.522359094210023,0.478800789839966,0.275431479095755,2.88636730986295,2.83250129435851
33.6363636363636,0.0140536253627624,0.0343067835430892,0.0483604089058516,549.518360004608,1081.13693305761,2.55744418851529e-05,4.47310672932813e-05,0.717318673699664,0.5268026457375,0.671304377218259,0.522613437941148,0.48153916551498,0.275314141805368,2.87690741819274,2.82324119263795
34.2222222222222,0.0138886943038194,0.034443963207489,0.0483326575113085,546.160979118471,1080.01723379672,2.54296715342726e-05,4.47517465451906e-05,0.720028256791969,0.526294992374684,0.672585483765524,0.522875813734029,0.484280553419274,0.275186922402057,2.86722150172005,2.81375987825112
34.8080808080808,0.0137257678786486,0.0345794755389447,0.0483052434175932,542.813805775428,1078.86791570762,2.52863278947757e-05,4.47740105292781e-05,0.722730643640143,0.525761588121372,0.673869105948883,0.523146025231494,0.487025852671644,0.275050085045094,2.85732181759744,2.80406935264268
35.3939393939394,0.0135647885877499,0.0347133683620572,0.048278156949807,539.476710483124,1077.68978918635,2.51443451110281e-05,4.47978234870879e-05,0.725427151290132,0.525203154293301,0.675155244402512,0.523423889941305,0.489775945625507,0.274903878029643,2.84722000798988,2.79418101520605
35.979797979798,0.0134057015000763,0.0348456873651441,0.0482513888652204,536.149557396747,1076.48361318081,2.5003660480794e-05,4.48231522286219e-05,0.728119059879383,0.524620371044829,0.676443904825082,0.523709238246098,0.492531700042378,0.274748534888273,2.83692713803124,2.78410570043976
36.5656565656566,0.0132484540985714,0.0349764762287119,0.0482249303272833,532.832205245769,1075.25009882115,2.4864214227555e-05,4.48499659569012e-05,0.730807616329519,0.524013880190644,0.677735097536941,0.524001912502426,0.495293971133826,0.274584275397715,2.82645373092562,2.77385371230935
37.1515151515151,0.0130929961373097,0.0351057767442778,0.0481987728815875,529.52450815228,1073.98991273553,2.47259492917455e-05,4.48782361082163e-05,0.733494037788771,0.523384287790821,0.679028837083206,0.524301766219712,0.498063603487175,0.274411306500374,2.81580980044814,2.76343485606362
