FanPressureRatio,CompPressureRatio,OverallEfficiency
1.5,20,0.271570298286412
1.5,20.4210526315789,0.272606432508094
1.5,20.8421052631579,0.273623052737802
1.5,21.2631578947368,0.274620946185687
1.5,21.6842105263158,0.275600849122987
1.5,22.1052631578947,0.276563451084583
1.5,22.5263157894737,0.277509398646658
1.5,22.9473684210526,0.278439298829802
1.5,23.3684210526316,0.279353722171097
1.5,23.7894736842105,0.280253205502927
1.5,24.2105263157895,0.281138254471369
1.5,24.6315789473684,0.282009345822781
1.5,25.0526315789474,0.282866929483644
1.5,25.4736842105263,0.283711430455588
1.5,25.8947368421053,0.284543250544885
1.5,26.3157894736842,0.285362769943392
1.5,26.7368421052632,0.286170348675925
1.5,27.1578947368421,0.286966327927316
1.5,27.5789473684211,0.2877510312609
1.5,28,0.288524765738869
1.53684210526316,20,0.275132349427151
1.53684210526316,20.4210526315789,0.276176411327135
1.53684210526316,20.8421052631579,0.277200476214936
1.53684210526316,21.2631578947368,0.278205344601699
1.53684210526316,21.6842105263158,0.279191764977758
1.53684210526316,22.1052631578947,0.280160438108524
1.53684210526316,22.5263157894737,0.281112020895278
1.53684210526316,22.9473684210526,0.282047129852492
1.53684210526316,23.3684210526316,0.282966344246313
1.53684210526316,23.7894736842105,0.283870208932921
1.53684210526316,24.2105263157895,0.284759236930413
1.53684210526316,24.6315789473684,0.285633911753565
1.53684210526316,25.0526315789474,0.286494689537104
1.53684210526316,25.4736842105263,0.28734200096998
1.53684210526316,25.8947368421053,0.288176253060378
1.53684210526316,26.3157894736842,0.288997830748849
1.53684210526316,26.7368421052632,0.289807098384905
1.53684210526316,27.1578947368421,0.290604401080629
1.53684210526316,27.5789473684211,0.291390065953343
1.53684210526316,28,0.292164403267979
1.57368421052632,20,0.278378626245921
1.57368421052632,20.4210526315789,0.279428434172979
1.57368421052632,20.8421052631579,0.280457741078575
1.57368421052632,21.2631578947368,0.281467360670398
1.57368421052632,21.6842105263158,0.282458053516894
1.57368421052632,22.1052631578947,0.283430531439813
1.57368421052632,22.5263157894737,0.284385461460976
1.57368421052632,22.9473684210526,0.285323469356261
1.57368421052632,23.3684210526316,0.286245142862603
1.57368421052632,23.7894736842105,0.287151034577711
1.57368421052632,24.2105263157895,0.288041664587015
1.57368421052632,24.6315789473684,0.288917522847926
1.57368421052632,25.0526315789474,0.289779071357699
1.57368421052632,25.4736842105263,0.290626746127933
1.57368421052632,25.8947368421053,0.291460958985926
1.57368421052632,26.3157894736842,0.292282099220705
1.57368421052632,26.7368421052632,0.293090535089423
1.57368421052632,27.1578947368421,0.293886615198021
1.57368421052632,27.5789473684211,0.294670669768462
1.57368421052632,28,0.295443011803444
1.61052631578947,20,0.281318868822702
1.61052631578947,20.4210526315789,0.282372206873226
1.61052631578947,20.8421052631579,0.283404514792255
1.61052631578947,21.2631578947368,0.284416619378053
1.61052631578947,21.6842105263158,0.285409293126899
1.61052631578947,22.1052631578947,0.286383258726107
1.61052631578947,22.5263157894737,0.287339193090074
1.61052631578947,22.9473684210526,0.288277730993756
1.61052631578947,23.3684210526316,0.289199468350616
1.61052631578947,23.7894736842105,0.290104965175799
1.61052631578947,24.2105263157895,0.290994748269926
1.61052631578947,24.6315789473684,0.291869313654402
1.61052631578947,25.0526315789474,0.292729128785172
1.61052631578947,25.4736842105263,0.293574634568561
1.61052631578947,25.8947368421053,0.294406247199916
1.61052631578947,26.3157894736842,0.295224359843315
1.61052631578947,26.7368421052632,0.296029344168422
1.61052631578947,27.1578947368421,0.296821551758725
1.61052631578947,27.5789473684211,0.297601315403756
1.61052631578947,28,0.29836895028647
1.64736842105263,20,0.283960448658792
1.64736842105263,20.4210526315789,0.285015042057511
1.64736842105263,20.8421052631579,0.286048046327845
1.64736842105263,21.2631578947368,0.287060301237741
1.64736842105263,21.6842105263158,0.288052591036895
1.64736842105263,22.1052631578947,0.289025649054654
1.64736842105263,22.5263157894737,0.289980161829109
1.64736842105263,22.9473684210526,0.290916772823312
1.64736842105263,23.3684210526316,0.291836085776954
1.64736842105263,23.7894736842105,0.292738667735362
1.64736842105263,24.2105263157895,0.293625051792193
1.64736842105263,24.6315789473684,0.294495739577498
1.64736842105263,25.0526315789474,0.295351203518849
1.64736842105263,25.4736842105263,0.296191888899744
1.64736842105263,25.8947368421053,0.297018215736565
1.64736842105263,26.3157894736842,0.297830580492808
1.64736842105263,26.7368421052632,0.29862935764708
1.64736842105263,27.1578947368421,0.299414901129445
1.64736842105263,27.5789473684211,0.300187545639037
1.64736842105263,28,0.3009476078544
1.68421052631579,20,0.286308445430623
1.68421052631579,20.4210526315789,0.287361933162452
1.68421052631579,20.8421052631579,0.288393237229801
1.68421052631579,21.2631578947368,0.289403210216253
1.68421052631579,21.6842105263158,0.290392647906246
1.68421052631579,22.1052631578947,0.291362293992894
1.68421052631579,22.5263157894737,0.292312844304427
1.68421052631579,22.9473684210526,0.29324495060683
1.68421052631579,23.3684210526316,0.294159224032382
1.68421052631579,23.7894736842105,0.295056238177158
1.68421052631579,24.2105263157895,0.295936531904869
1.68421052631579,24.6315789473684,0.296800611889611
1.68421052631579,25.0526315789474,0.297648954925946
1.68421052631579,25.4736842105263,0.29848201003119
1.68421052631579,25.8947368421053,0.299300200361771
1.68421052631579,26.3157894736842,0.300103924962835
1.68421052631579,26.7368421052632,0.30089356036804
1.68421052631579,27.1578947368421,0.301669462064509
1.68421052631579,27.5789473684211,0.302431965836166
1.68421052631579,28,0.303181388997208
1.72105263157895,20,0.288365656088969
1.72105263157895,20.4210526315789,0.289415559523381
1.72105263157895,20.8421052631579,0.290442642445927
1.72105263157895,21.2631578947368,0.291447770043172
1.72105263157895,21.6842105263158,0.292431749343339
1.72105263157895,22.1052631578947,0.293395334039764
1.72105263157895,22.5263157894737,0.294339228819555
1.72105263157895,22.9473684210526,0.295264093256781
1.72105263157895,23.3684210526316,0.296170545321387
1.72105263157895,23.7894736842105,0.297059164548144
1.72105263157895,24.2105263157895,0.297930494904117
1.72105263157895,24.6315789473684,0.298785047388142
1.72105263157895,25.0526315789474,0.29962330239154
1.72105263157895,25.4736842105263,0.30044571184565
1.72105263157895,25.8947368421053,0.301252701178631
1.72105263157895,26.3157894736842,0.302044671101239
1.72105263157895,26.7368421052632,0.302821999238986
1.72105263157895,27.1578947368421,0.303585041626029
1.72105263157895,27.5789473684211,0.304334134074372
1.72105263157895,28,0.305069593430445
1.75789473684211,20,0.290132532381288
1.75789473684211,20.4210526315789,0.291176218254246
1.75789473684211,20.8421052631579,0.29219639622329
1.75789473684211,21.2631578947368,0.293193943770382
1.75789473684211,21.6842105263158,0.294169678764383
1.75789473684211,22.1052631578947,0.295124364406598
1.75789473684211,22.5263157894737,0.296058713667119
1.75789473684211,22.9473684210526,0.296973393273168
1.75789473684211,23.3684210526316,0.29786902730222
1.75789473684211,23.7894736842105,0.298746200425613
1.75789473684211,24.2105263157895,0.299605460842253
1.75789473684211,24.6315789473684,0.300447322936945
1.75789473684211,25.0526315789474,0.301272269693405
1.75789473684211,25.4736842105263,0.302080754888314
1.75789473684211,25.8947368421053,0.302873205089472
1.75789473684211,26.3157894736842,0.303650021478339
1.75789473684211,26.7368421052632,0.304411581514851
1.75789473684211,27.1578947368421,0.305158240460266
1.75789473684211,27.5789473684211,0.30589033277201
1.75789473684211,28,0.306608173382893
1.79473684210526,20,0.291607037294552
1.79473684210526,20.4210526315789,0.292641672842655
1.79473684210526,20.8421052631579,0.293652052386033
1.79473684210526,21.2631578947368,0.294639065246576
1.79473684210526,21.6842105263158,0.295603539560426
1.79473684210526,22.1052631578947,0.296546247352868
1.79473684210526,22.5263157894737,0.297467909088402
1.79473684210526,22.9473684210526,0.298369197759256
1.79473684210526,23.3684210526316,0.29925074256685
1.79473684210526,23.7894736842105,0.300113132243393
1.79473684210526,24.2105263157895,0.30095691805448
1.79473684210526,24.6315789473684,0.301782616518295
1.79473684210526,25.0526315789474,0.302590711872424
1.79473684210526,25.4736842105263,0.303381658315399
1.79473684210526,25.8947368421053,0.304155882046755
1.79473684210526,26.3157894736842,0.304913783126467
1.79473684210526,26.7368421052632,0.305655737172171
1.79473684210526,27.1578947368421,0.306382096910369
1.79473684210526,27.5789473684211,0.307093193595993
1.79473684210526,28,0.307789338313013
1.83157894736842,20,0.292784403656282
1.83157894736842,20.4210526315789,0.29380690083
1.83157894736842,20.8421052631579,0.294804320435579
1.83157894736842,21.2631578947368,0.295777562952667
1.83157894736842,21.6842105263158,0.296727465955014
1.83157894736842,22.1052631578947,0.297654809322691
1.83157894736842,22.5263157894737,0.298560319912463
1.83157894736842,22.9473684210526,0.299444675751796
1.83157894736842,23.3684210526316,0.300308509812891
1.83157894736842,23.7894736842105,0.301152413415531
1.83157894736842,24.2105263157895,0.301976939300988
1.83157894736842,24.6315789473684,0.302782604413751
1.83157894736842,25.0526315789474,0.303569892423085
1.83157894736842,25.4736842105263,0.304339256012406
1.83157894736842,25.8947368421053,0.305091118960986
1.83157894736842,26.3157894736842,0.305825878039498
1.83157894736842,26.7368421052632,0.306543904738345
1.83157894736842,27.1578947368421,0.307245546845465
1.83157894736842,27.5789473684211,0.307931129888371
1.83157894736842,28,0.308600958453491
1.86842105263158,20,0.293656767902947
1.86842105263158,20.4210526315789,0.294663712246351
1.86842105263158,20.8421052631579,0.295644667705253
1.86842105263158,21.2631578947368,0.296600544888409
1.86842105263158,21.6842105263158,0.297532189590433
1.86842105263158,22.1052631578947,0.298440388149983
1.86842105263158,22.5263157894737,0.299325872247308
1.86842105263158,22.9473684210526,0.300189323209066
1.86842105263158,23.3684210526316,0.301031375878903
1.86842105263158,23.7894736842105,0.301852622104317
1.86842105263158,24.2105263157895,0.302653613883552
1.86842105263158,24.6315789473684,0.303434866210541
1.86842105263158,25.0526315789474,0.30419685965101
1.86842105263158,25.4736842105263,0.304940042678637
1.86842105263158,25.8947368421053,0.305664833796575
1.86842105263158,26.3157894736842,0.306371623466541
1.86842105263158,26.7368421052632,0.307060775864976
1.86842105263158,27.1578947368421,0.307732630483474
1.86842105263158,27.5789473684211,0.308387503588669
1.86842105263158,28,0.309025689554987
1.90526315789474,20,0.294212636713679
1.90526315789474,20.4210526315789,0.295200194384511
1.90526315789474,20.8421052631579,0.296160740879253
1.90526315789474,21.2631578947368,0.297095195374024
1.90526315789474,21.6842105263158,0.298004410077056
1.90526315789474,22.1052631578947,0.298889175741698
1.90526315789474,22.5263157894737,0.299750226597779
1.90526315789474,22.9473684210526,0.300588244771949
1.90526315789474,23.3684210526316,0.301403864257751
1.90526315789474,23.7894736842105,0.302197674487883
1.90526315789474,24.2105263157895,0.302970223554032
1.90526315789474,24.6315789473684,0.303722021113654
1.90526315789474,25.0526315789474,0.304453541017999
1.90526315789474,25.4736842105263,0.305165223691274
1.90526315789474,25.8947368421053,0.305857478287069
1.90526315789474,26.3157894736842,0.306530684644979
1.90526315789474,26.7368421052632,0.307185195067521
1.90526315789474,27.1578947368421,0.307821335935049
1.90526315789474,27.5789473684211,0.308439409174276
1.90526315789474,28,0.309039693594147
1.94210526315789,20,0.294436120143998
1.94210526315789,20.4210526315789,0.295399913118782
1.94210526315789,20.8421052631579,0.296335533378937
1.94210526315789,21.2631578947368,0.297243906274455
1.94210526315789,21.6842105263158,0.298125887703709
1.94210526315789,22.1052631578947,0.298982269789435
1.94210526315789,22.5263157894737,0.299813785949197
1.94210526315789,22.9473684210526,0.30062111543395
1.94210526315789,23.3684210526316,0.301404887397979
1.94210526315789,23.7894736842105,0.302165684554782
1.94210526315789,24.2105263157895,0.302904046466042
